word	occurence	metadata
the	2353	[['student: François Chambard', 'title: Design Paradise', 'course: Contextual Design', 'occurency: 15'], ['student: Ying Chen', 'title: Will you still remember me after I leave?', 'course: Contextual Design', 'occurency: 5'], ['student: M Clarke', 'title: This Work of Body / This Body of Work', 'course: Contextual Design', 'occurency: 9'], ['student: Pete Fung Ho Ching', 'title: Temporary Truth', 'course: Contextual Design', 'occurency: 9'], ['student: Miguel Guevara Parra', 'title: last dinner in history', 'course: Contextual Design', 'occurency: 14'], ['student: Lydia Hwang', 'title: not just playing with hair', 'course: Contextual Design', 'occurency: 5'], ['student: Gavin Jones', 'title: A Machine To Be Viewed Online ', 'course: Contextual Design', 'occurency: 17'], ['student: Niall Keville', 'title: objectext', 'course: Contextual Design', 'occurency: 14'], ['student: Dae Kim', 'title: Mutant', 'course: Contextual Design', 'occurency: 4'], ['student: Žan Kobal', 'title: Nostalgia For a World That Never Existed', 'course: Contextual Design', 'occurency: 12'], ['student: Flora Lechner', 'title: Shape Shifter', 'course: Contextual Design', 'occurency: 28'], ['student: Joanna Maroko', 'title: Hidden in my house', 'course: Contextual Design', 'occurency: 9'], ['student: Helen Milne', 'title: Archiving the Embodied', 'course: Contextual Design', 'occurency: 16'], ['student: Célestine Peuchot', 'title: Inert domestic system', 'course: Contextual Design', 'occurency: 19'], ['student: Tadeáš Podracký', 'title: The Metamorphosis*', 'course: Contextual Design', 'occurency: 5'], ['student: Weixiao Shen', 'title: Underneath Another Moon 别有洞天', 'course: Contextual Design', 'occurency: 14'], ['student: Sophie Ceola Frances Tunstall - Behrens', 'title: Body of Sound', 'course: Contextual Design', 'occurency: 17'], ['student: Noëlle van den Dungen', 'title: happybirthdayto.[name]', 'course: Contextual Design', 'occurency: 11'], ['student: Adèle Vivet', 'title: everyday ornament', 'course: Contextual Design', 'occurency: 9'], ['student: Seungbin Yang', 'title: Requiem: Stranger than Fiction', 'course: Contextual Design', 'occurency: 8'], ['student: Victor Miklos Andersen', 'title: Why make, II. Machine learning, Learning machine', 'course: Food Non Food', 'occurency: 12'], ['student: Marie Panken', 'title: Type Of Thought', 'course: Food Non Food', 'occurency: 20'], ['student: Fiona Herrod', 'title: stockholm-font.stl', 'course: Food Non Food', 'occurency: 15'], ['student: Sorrel Madley', 'title: Time Machine', 'course: Food Non Food', 'occurency: 7'], ['student: Manuel Pellegrini', 'title: The Graduation Project', 'course: Food Non Food', 'occurency: 7'], ['student: Giulia Pompilj', 'title: What does colour mean', 'course: Food Non Food', 'occurency: 16'], ['student: Ryan Vincent Baker', 'title: Cloud Cover', 'course: Information Design', 'occurency: 21'], ['student: Astrid Birkedal', 'title: Panda Diplomacy', 'course: Information Design', 'occurency: 3'], ['student: Cinzia Bongino', "title: THE WEAPONS' REPUTATION   An Investigation into the Geopolitics of Arms Trade", 'course: Information Design', 'occurency: 15'], ['student: Sofia Bresciani', 'title: A Monument to What?', 'course: Information Design', 'occurency: 19'], ['student: Sergi Casero Nieto', 'title: The Pact of Forgetting', 'course: Information Design', 'occurency: 25'], ['student: Yunwei Cen', 'title: The Ideological 1', 'course: Information Design', 'occurency: 11'], ['student: Sarah Fauriel', 'title: Loss in translation', 'course: Information Design', 'occurency: 16'], ['student: Anna Oberthaler', 'title: The Infinite Resource', 'course: Information Design', 'occurency: 13'], ['student: GOEUN PARK', 'title: A Scenery Erased from Memory', 'course: Information Design', 'occurency: 28'], ['student: Federico Santarini', 'title: The economy of ice breaking', 'course: Information Design', 'occurency: 16'], ['student: Benjamin Schupp', 'title: The Violence of the Signal', 'course: Information Design', 'occurency: 16'], ['student: Matúš Solčány', 'title: Crime prediction: Deconstruction/Reconstruction', 'course: Information Design', 'occurency: 14'], ['student: Julie Spyropoulou', 'title: Manufacturing Sovereignty', 'course: Information Design', 'occurency: 27'], ['student: Angelina Stavela', 'title: Monopoly', 'course: Information Design', 'occurency: 20'], ['student: Jorim Theuns', 'title: New E - Democracy', 'course: Information Design', 'occurency: 15'], ['student: Angela Tziafeta', 'title: The Greatest Depression', 'course: Information Design', 'occurency: 11'], ['student: Naomi van Maasakkers', 'title: The Talk Here is Good', 'course: Information Design', 'occurency: 14'], ['student: Lena Windisch', 'title: Solastalgia', 'course: Information Design', 'occurency: 5'], ['student: Anna Lyn Wolf', 'title: The Theatre of Politics', 'course: Information Design', 'occurency: 15'], ['student: George Barratt - Jones', 'title: Bloom', 'course: Man and Activity', 'occurency: 8'], ['student: Charlotte Bombel', 'title: Scope', 'course: Man and Activity', 'occurency: 17'], ['student: Riwan Coëffic', 'title: Quater Couleurs', 'course: Man and Activity', 'occurency: 1'], ['student: Maïté Denolf', 'title: Reflective Compass', 'course: Man and Activity', 'occurency: 8'], ['student: Michel Gallus', 'title: Hide', 'course: Man and Activity', 'occurency: 4'], ['student: Kai Landolt', 'title: Navigating Text', 'course: Man and Activity', 'occurency: 3'], ['student: Miles Le Gras', 'title: Roofers', 'course: Man and Activity', 'occurency: 19'], ['student: Hattie Parker', 'title: The Devil and his Lettuce', 'course: Man and Activity', 'occurency: 8'], ['student: Marwane Soumer', "title: Ma'an", 'course: Man and Activity', 'occurency: 16'], ['student: Gundega Strauberga', "title: Poor Man's Bible", 'course: Man and Activity', 'occurency: 25'], ['student: Pien ten Napel', 'title: Unda', 'course: Man and Activity', 'occurency: 3'], ['student: Assani Lalitnantawat', 'title: Pak Phon', 'course: Man and Activity', 'occurency: 11'], ['student: Paulien Nabben', 'title: AMBARA', 'course: Man and Activity', 'occurency: 30'], ['student: Gang Buron-Yi', 'title: Finding a Digital Letter-form', 'course: Man and Communication', 'occurency: 5'], ['student: Louis Paul Caron', 'title: Farewell Future', 'course: Man and Communication', 'occurency: 10'], ['student: Paul Grünenwald', 'title: Forms for (Sexual) Consent Tinder Extension', 'course: Man and Communication', 'occurency: 17'], ['student: Noa Jansma', 'title: buycloud', 'course: Man and Communication', 'occurency: 18'], ['student: Lena Joutsemo', 'title: Chew the Rag', 'course: Man and Communication', 'occurency: 9'], ['student: Alicja Konkol', 'title: In between', 'course: Man and Communication', 'occurency: 24'], ['student: Hee Joon Kwak', 'title: Virtual Sky', 'course: Man and Communication', 'occurency: 11'], ['student: Tiphaine Le Galès', 'title: Burotopia', 'course: Man and Communication', 'occurency: 7'], ['student: Lauren Lundholm', 'title: General Data Privacy Race', 'course: Man and Communication', 'occurency: 10'], ['student: Karl Moubarak', 'title: The Recycle Bin Project', 'course: Man and Communication', 'occurency: 21'], ['student: James Murphie', 'title: Sense of Place', 'course: Man and Communication', 'occurency: 1'], ['student: Niels Nielsen', 'title: Voiceful', 'course: Man and Communication', 'occurency: 4'], ['student: Saga Rantanen', 'title: Climate Anxiety', 'course: Man and Communication', 'occurency: 17'], ['student: Ilja Schamlé', 'title: Update the Upgrade', 'course: Man and Communication', 'occurency: 30'], ['student: Bartosz Seifert', 'title: BLOKI', 'course: Man and Communication', 'occurency: 2'], ['student: Nanno Simonis', 'title: I Am a Screen', 'course: Man and Communication', 'occurency: 9'], ['student: Rachel Yin', 'title: Showroom of Unchecked Productivity', 'course: Man and Communication', 'occurency: 12'], ['student: Iosif-Ioan Abaab', 'title: Guide to Luck', 'course: Man and Communication', 'occurency: 2'], ['student: Job Claassen', 'title: Astro-Logic', 'course: Man and Communication', 'occurency: 15'], ['student: Arthur Jacquet-Usureau', 'title: My Summer-camp Graduation', 'course: Man and Communication', 'occurency: 13'], ['student: Anders Juul  Jørgensen', 'title: Garden of Elysium', 'course: Man and Communication', 'occurency: 12'], ['student: Mayke Krekel', 'title: Still loading, patience please', 'course: Man and Communication', 'occurency: 5'], ['student: Yu-Chun Lo', 'title: Holy Pig', 'course: Man and Communication', 'occurency: 11'], ['student: Kaiu Meiner', 'title: Cute Politics', 'course: Man and Communication', 'occurency: 4'], ['student: Lotte Ottevanger', 'title: Kidfluencer Starterkit', 'course: Man and Communication', 'occurency: 10'], ['student: Félix Panis-Jones', 'title: Everyday', 'course: Man and Communication', 'occurency: 8'], ['student: Ariana Radu', 'title: Image Space', 'course: Man and Communication', 'occurency: 5'], ['student: Sebas Reneman', 'title: De [Perfecte] Kapsalon', 'course: Man and Communication', 'occurency: 23'], ['student: Lola Tual', 'title: WC Who Cares', 'course: Man and Communication', 'occurency: 9'], ['student: Michiel van Maaren', 'title: My Blue Polo', 'course: Man and Communication', 'occurency: 11'], ['student: Mathias  Brask-Nilsen Malm', 'title: Specie', 'course: Man and Communication', 'occurency: 9'], ['student: Anna Dienemann', 'title: Bounding Spaces', 'course: Man and Identity', 'occurency: 8'], ['student: Santa Kupča', 'title: Decrypted Garments', 'course: Man and Identity', 'occurency: 7'], ['student: lea jenny', 'title: Wear Wolf', 'course: Man and Identity', 'occurency: 10'], ['student: Charlotte Simons', 'title: Polygons Are The Weft of The Weave', 'course: Man and Identity', 'occurency: 17'], ['student: Jade Badra', 'title: Impact probes', 'course: Man and Leisure', 'occurency: 3'], ['student: Jean - Baptiste Gambier', 'title: Cut, Peel, Stick and Seal!', 'course: Man and Leisure', 'occurency: 4'], ['student: Joel Kim', 'title: Cleanse: Ritual for the social body', 'course: Man and Leisure', 'occurency: 16'], ['student: Manon Meyer', 'title: The Stories that Live in Us', 'course: Man and Leisure', 'occurency: 26'], ['student: Imke Sloos', 'title: Dream Dog Workshop', 'course: Man and Leisure', 'occurency: 11'], ['student: Ignacio Subías Albert', 'title: Artificial Wasteland', 'course: Man and Leisure', 'occurency: 14'], ['student: Lars van Bergen', 'title: Fools man and wise tree', 'course: Man and Leisure', 'occurency: 7'], ['student: Noor Bootsma', 'title: The Alliance of Common Waters', 'course: Man and Leisure', 'occurency: 16'], ['student: Eszter Dolák', 'title: A Wish', 'course: Man and Leisure', 'occurency: 6'], ['student: Laura Hoek', 'title: Klankbord', 'course: Man and Leisure', 'occurency: 5'], ['student: Daniel Laufs', 'title: Pop-up Poll', 'course: Man and Leisure', 'occurency: 22'], ['student: Ieva Jakusa', 'title: Flashing Violence', 'course: Man and Motion', 'occurency: 3'], ['student: Julia Maliczowska', 'title: Fun&Function Furniture', 'course: Man and Motion', 'occurency: 7'], ['student: Erik Melander', 'title: Animal Transit', 'course: Man and Motion', 'occurency: 29'], ['student: Jelle Smidt', 'title: Modern Meditation', 'course: Man and Motion', 'occurency: 15'], ['student: Leanne van Hees', 'title: Modern Masters', 'course: Man and Motion', 'occurency: 36'], ['student: Deborah van Putten', 'title: Temporarily Unavailable', 'course: Man and Motion', 'occurency: 5'], ['student: Noa Harder', 'title: Flower Tower', 'course: Man and Motion', 'occurency: 4'], ['student: Willeke Segers', 'title: Reprocessing', 'course: Man and Motion', 'occurency: 13'], ['student: Elsa Sier', 'title: Wired', 'course: Man and Motion', 'occurency: 14'], ['student: Jan-Willem van Vulpen', 'title: Greenify – Simply choose Green', 'course: Man and Motion', 'occurency: 10'], ['student: Emy Bensdorp', 'title: Packing up PFAS', 'course: Man and Well being', 'occurency: 10'], ['student: Miya Faßbender', 'title: Urban Futures', 'course: Man and Well being', 'occurency: 16'], ['student: Juliette Leclercq', 'title: Locavore', 'course: Man and Well being', 'occurency: 21'], ['student: Pollyanna Moss', 'title: Landschaap', 'course: Man and Well being', 'occurency: 13'], ['student: Caroline Schmidt', 'title: Ways of Seeing', 'course: Man and Well being', 'occurency: 16'], ['student: Hannah Segerkrantz', 'title: Hemp-it-Yourself', 'course: Man and Well being', 'occurency: 16'], ['student: Boey (Bo) Wang', 'title: Immeasurable Range', 'course: Man and Well being', 'occurency: 11'], ['student: Emilie Marie Rose Bordes', 'title: The Metamorphosis of Craft', 'course: Man and Well being', 'occurency: 18'], ['student: Madeleine Oltra', 'title: Forests, the illusion of green territories', 'course: Man and Well being', 'occurency: 19'], ['student: Patricia Nahorniac', 'title: Clothing Conversations', 'course: Man and Well being', 'occurency: 13'], ['student: Khaula Aqila', 'title: Light of Two', 'course: Public Private', 'occurency: 19'], ['student: Valentin Bauberger', 'title: A Weaving Tapestry', 'course: Public Private', 'occurency: 21'], ['student: Ethan Braunstein', 'title: Another Brick in the Wall', 'course: Public Private', 'occurency: 18'], ['student: Rollo Bryant', 'title: Urban Stem', 'course: Public Private', 'occurency: 11'], ['student: Baptiste Comte', 'title: MEMENTUM', 'course: Public Private', 'occurency: 15'], ['student: Lucas de Ruiter', 'title: Bathing in the Cloud', 'course: Public Private', 'occurency: 12'], ['student: Olga Flór', 'title: Under Cover', 'course: Public Private', 'occurency: 11'], ['student: Felina Hernández Del Barrio', 'title: Gravitate', 'course: Public Private', 'occurency: 21'], ['student: Emmy Lemmens', 'title: Altered Order', 'course: Public Private', 'occurency: 16'], ['student: Benjamin Motoc', 'title: Growth', 'course: Public Private', 'occurency: 17'], ['student: Phillipp Pals', 'title: Guilty Power Structures', 'course: Public Private', 'occurency: 9'], ['student: Enrico Rapella', 'title: Soft Spot', 'course: Public Private', 'occurency: 13'], ['student: Mathijs van Gageldonk', 'title: Exercise Through Navigation', 'course: Public Private', 'occurency: 13'], ['student: Zavier Wong', 'title: Junk to Funk', 'course: Public Private', 'occurency: 21'], ['student: Nanyoung Yoon', 'title: Direct/Indirect', 'course: Public Private', 'occurency: 13'], ['student: Angéline Behr', 'title: Imaginary Flower Therapy', 'course: Public Private', 'occurency: 13'], ['student: anton brunberg', 'title: Pallet Thief', 'course: Public Private', 'occurency: 8'], ['student: Bram de Vos', 'title: Uprooting Agro-System', 'course: Public Private', 'occurency: 11'], ['student: Floris Groeneweg', 'title: RASBAK', 'course: Public Private', 'occurency: 21'], ['student: Nele Hartmann', 'title: Polarised Light — a surprising substance of the digital life', 'course: Public Private', 'occurency: 7'], ['student: Elsa Molinard', 'title: Bellezze adurmentate: Sleeping Beauties', 'course: Public Private', 'occurency: 44'], ['student: Clara Roussel', 'title: Touching memories', 'course: Public Private', 'occurency: 8'], ['student: Bastiaan Stoker', 'title: Dennis the Desk Lamp', 'course: Public Private', 'occurency: 3'], ['student: Teun Zwets', 'title: Teunland', 'course: Public Private', 'occurency: 15'], ['student: Manon Aubry', 'title: The New Meeting (with yourself and others)', 'course: Social Design', 'occurency: 8'], ['student: Alice Bardou', 'title: The Utopia Lives on the Dance Floor', 'course: Social Design', 'occurency: 30'], ['student: Charly Blödel', 'title: Soft Rubble', 'course: Social Design', 'occurency: 15'], ['student: Bianca Carague', 'title: Bump Galaxy', 'course: Social Design', 'occurency: 5'], ['student: Yun - Ting Chou', 'title: Therapeutic makeup', 'course: Social Design', 'occurency: 3'], ['student: Coline Declef', 'title: For your personal safety and security', 'course: Social Design', 'occurency: 4'], ['student: Roberta Di Cosmo', 'title: Nets and ladders -  trauma as a performative process', 'course: Social Design', 'occurency: 30'], ['student: Niclas Ekwall', 'title: Between you and the rest.', 'course: Social Design', 'occurency: 6'], ['student: Jan - Micha Gamer', 'title: Matters of Reassembly', 'course: Social Design', 'occurency: 11'], ['student: Marek Głogowski', 'title: Plurality Now Microbial Dinner & Care', 'course: Social Design', 'occurency: 13'], ['student: Qiao Chu Guo', 'title: Navigating temple', 'course: Social Design', 'occurency: 12'], ['student: Anna Oxholm Iversen', 'title: Loopholing: copying towards common ground', 'course: Social Design', 'occurency: 14'], ['student: Anna Jakob', 'title: Tactile Space', 'course: Social Design', 'occurency: 12'], ['student: Coltrane McDowell', 'title: Nosetalgia 3: The Scent of Loss, Opportunity and Place', 'course: Social Design', 'occurency: 6'], ['student: Karolina Mętrak', 'title: un muting', 'course: Social Design', 'occurency: 20'], ['student: Daniel Parnitzke', 'title: tools for communal placemaking', 'course: Social Design', 'occurency: 9'], ['student: Matilde Patuelli', 'title: A Story of Control', 'course: Social Design', 'occurency: 17'], ['student: Elsa Rambaud', 'title: ALL READY HERE', 'course: Social Design', 'occurency: 18'], ['student: Pia Regenbrecht', 'title: The Attention Lab', 'course: Social Design', 'occurency: 11'], ['student: Marta Ríos', 'title: A Designer Walks Into a Bar', 'course: Social Design', 'occurency: 7'], ['student: Samein Shamsher', 'title: An Uncertain School', 'course: Social Design', 'occurency: 11'], ['student: Alina Słup', 'title: Transgeographical Crafting', 'course: Social Design', 'occurency: 22'], ['student: Serina Tarkhanian', 'title: Co-Healing: An Institutional Reform for Caring with', 'course: Social Design', 'occurency: 15'], ['student: Adi Ticho', 'title: UNVEIL', 'course: Social Design', 'occurency: 24'], ['student: Sun Yichun', 'title: Stream of Mine, Valley of Yours', 'course: Social Design', 'occurency: 7'], ['student: Michael Bojkowski', 'title: Many - Rooms', 'course: The Critical Inquiry Lab', 'occurency: 11'], ['student: Mechteld Jungerius', 'title: Open Veld', 'course: The Critical Inquiry Lab', 'occurency: 7'], ['student: Matilde Losi', 'title: THE EXhibition COMPLEX', 'course: The Critical Inquiry Lab', 'occurency: 17'], ['student: Sofia Irene Marmolejo Bijnsdorp', 'title: To render a shelter', 'course: The Critical Inquiry Lab', 'occurency: 9'], ['student: Tasminder Marsh', 'title: Augmented Vision', 'course: The Critical Inquiry Lab', 'occurency: 1'], ['student: Anna Maria Michail', 'title: Promise pending', 'course: The Critical Inquiry Lab', 'occurency: 10'], ['student: Rachel Morón', 'title: Templated Thinking', 'course: The Critical Inquiry Lab', 'occurency: 7'], ['student: José Tomás Pérez Valle', 'title: What Does a Full - scale Model of a House Want?', 'course: The Critical Inquiry Lab', 'occurency: 11'], ['student: Zeniya Vreugdenhil', 'title: Above Ground', 'course: The Critical Inquiry Lab', 'occurency: 11']]
